root_domain,host,endpoint,server_name,server_version,protocol_version,verdict,auth,quality,http_status,dynamic_client_registration,authorization_endpoint,token_endpoint,registration_endpoint,issuer,prm_url,scopes,is_docs_mcp,source_file
shell.com,mcp.shell.com,https://mcp.shell.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
sift-talent.com,sift-talent.com,https://sift-talent.com/api/mcp,sift-jobs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
sigmamind.ai,docs.sigmamind.ai,https://docs.sigmamind.ai/mcp,SigmaMind AI,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
sinapsesneuroclinica.com.br,mcp.sinapsesneuroclinica.com.br,https://mcp.sinapsesneuroclinica.com.br/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.sinapsesneuroclinica.com.br/authorize,https://mcp.sinapsesneuroclinica.com.br/token,https://mcp.sinapsesneuroclinica.com.br/register,https://mcp.sinapsesneuroclinica.com.br,https://mcp.sinapsesneuroclinica.com.br/.well-known/oauth-protected-resource/mcp,mcp,False,probe.jsonl
skiplagged.com,mcp.skiplagged.com,https://mcp.skiplagged.com/mcp,@skiplagged/mcp,0.0.4,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
smartsheet.au,mcp.smartsheet.au,https://mcp.smartsheet.au/mcp,,,,auth_required,oauth,oauth,401,False,https://app.smartsheet.au/b/authorize,https://api.smartsheet.au/2.0/token,,https://mcp.smartsheet.au,https://mcp.smartsheet.au/.well-known/oauth-protected-resource,"READ_SHEETS,CREATE_SHEETS,WRITE_SHEETS,DELETE_SHEETS,ADMIN_SHEETS,ADMIN_WORKSPACES,ADMIN_USERS,READ_SIGHTS,CREATE_SIGHTS,SHARE_SHEETS,SHARE_SIGHTS",False,probe_hq.jsonl
smartsheet.eu,mcp.smartsheet.eu,https://mcp.smartsheet.eu,,,,auth_required,oauth,oauth,401,False,https://app.smartsheet.eu/b/authorize,https://api.smartsheet.eu/2.0/token,,https://mcp.smartsheet.eu,https://mcp.smartsheet.eu/.well-known/oauth-protected-resource,"READ_SHEETS,CREATE_SHEETS,WRITE_SHEETS,DELETE_SHEETS,ADMIN_SHEETS,ADMIN_WORKSPACES,ADMIN_USERS,READ_SIGHTS,CREATE_SIGHTS,SHARE_SHEETS,SHARE_SIGHTS",False,probe_hq.jsonl
southleft.com,figma-console-mcp.southleft.com,https://figma-console-mcp.southleft.com/mcp,,,,auth_required,oauth,oauth,401,True,https://figma-console-mcp.southleft.com/authorize,https://figma-console-mcp.southleft.com/token,https://figma-console-mcp.southleft.com/oauth/register,https://figma-console-mcp.southleft.com,https://figma-console-mcp.southleft.com/.well-known/oauth-protected-resource/mcp,"file_content:read,file_versions:read,file_variables:read,file_comments:read,file_comments:write,library_content:read",False,probe_hq.jsonl
specbase.net,mcp.specbase.net,https://mcp.specbase.net/mcp,specbase,1c8c8d8,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
spy2money.com,mcp.spy2money.com,https://mcp.spy2money.com/mcp,spy2money-analytics,3.0.0,2025-03-26,open,oauth,open,200,True,https://mcp.spy2money.com/authorize,https://mcp.spy2money.com/token,https://mcp.spy2money.com/register,https://mcp.spy2money.com,https://mcp.spy2money.com/.well-known/oauth-protected-resource,"account:dashboards.read,account:signals.read,analytics:market.read,analytics:strategies.read",False,probe.jsonl
starlight-search.com,docs.starlight-search.com,https://docs.starlight-search.com/mcp,ref/ect,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
stayker.com,mcp.stayker.com,https://mcp.stayker.com/mcp,1stay,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
stormaxis.io,stormaxis.io,https://stormaxis.io/api/mcp,stormaxis,1.26.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
string-db.org,mcp.string-db.org,https://mcp.string-db.org,STRING Database MCP Server,2.13.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
superannotate.com,mcp.superannotate.com,https://mcp.superannotate.com/mcp,SuperAnnotate,2.13.3,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
superclaws.io,api.superclaws.io,https://api.superclaws.io/mcp,multify-hosted-mcp,1.0.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
supernova.io,mcp.supernova.io,https://mcp.supernova.io/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.supernova.io/oauth/authorize,https://mcp.supernova.io/oauth/token,https://mcp.supernova.io/oauth/register,https://mcp.supernova.io/oauth,https://mcp.supernova.io/.well-known/oauth-protected-resource/mcp,"openid,email",False,probe_hq.jsonl
surprise-buddy.com,www.surprise-buddy.com,https://www.surprise-buddy.com/api/mcp,surprise-buddy,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
sweb.ru,mcp.sweb.ru,https://mcp.sweb.ru,,,,mcp_error,,mcp_error,200,False,,,,,,,False,probe_hq.jsonl
taazkareem.com,clickup-mcp.taazkareem.com,https://clickup-mcp.taazkareem.com/,,,,auth_required,oauth,oauth,401,True,https://clickup-mcp.taazkareem.com/oauth/authorize,https://clickup-mcp.taazkareem.com/oauth/token,https://clickup-mcp.taazkareem.com/oauth/register,https://clickup-mcp.taazkareem.com,https://clickup-mcp.taazkareem.com/.well-known/oauth-protected-resource,all,False,probe_hq.jsonl
tabsandspaces.co,orynestjs.tabsandspaces.co,https://orynestjs.tabsandspaces.co/mcp,ory-nestjs-docs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
tandem.ac,tandem.ac,https://tandem.ac/mcp,ac.tandem/docs-mcp,0.3.2,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
teapplix.com,api.teapplix.com,https://api.teapplix.com/mcp,,,,auth_required,oauth,oauth,401,True,https://www.teapplix.com/oauth/authorize,https://www.teapplix.com/oauth/token,https://www.teapplix.com/oauth/register,https://www.teapplix.com,https://api.teapplix.com/.well-known/oauth-protected-resource,api,False,probe_hq.jsonl
ticketlens.com,mcp.ticketlens.com,https://mcp.ticketlens.com,ticketlens-tour-search-mcp,1.27.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
tinybird.co,mcp.tinybird.co,https://mcp.tinybird.co,tinybird-mcp,1.19.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
together.ai,docs.together.ai,https://docs.together.ai/mcp,Together AI docs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
trafficmanager.net,cosmic-westus-ns-adaf6aa38612.trafficmanager.net,https://cosmic-westus-ns-adaf6aa38612.trafficmanager.net/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
tweetfeed.live,mcp.tweetfeed.live,https://mcp.tweetfeed.live,tweetfeed-mcp,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
uni-goettingen.de,mcp.sport.uni-goettingen.de,https://mcp.sport.uni-goettingen.de/mcp,Unisport Göttingen MCP Server,1.14.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe.jsonl
unlocksaas.com,unlocksaas.com,https://unlocksaas.com/api/mcp,unlocksaas-mcp,1.0.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
unruly.co,api.unruly.co,https://api.unruly.co/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
usealloy.ai,aus.usealloy.ai,https://aus.usealloy.ai/mcp,,,,auth_required,oauth,oauth,401,True,https://clerk.usealloy.ai/oauth/authorize,https://clerk.usealloy.ai/oauth/token,https://clerk.usealloy.ai/oauth/register,https://clerk.usealloy.ai,https://aus.usealloy.ai/.well-known/oauth-protected-resource/mcp,user:org:read,False,probe_spray.jsonl
verificate.ai,mcp.verificate.ai,https://mcp.verificate.ai/mcp,verificate-mcp-http,0.7.1,2024-11-05,open,none,open,200,False,,,,,,,False,probe.jsonl
visually-io.com,api.visually-io.com,https://api.visually-io.com/mcp,swagger-mcp-server,v1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_spray.jsonl
vkusvill.ru,mcp.vkusvill.ru,https://mcp.vkusvill.ru/mcp,VV MCP Server,0.0.1,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
vlemaire.com,climate-impacts-mcp.vlemaire.com,https://climate-impacts-mcp.vlemaire.com/mcp,Climate Impacts,1.26.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
vonage.dev,documentation-mcp.vonage.dev,https://documentation-mcp.vonage.dev/mcp,Vonage Documentation MCP Server,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
vwo.io,mcp.vwo.io,https://mcp.vwo.io/mcp,,,,auth_required,oauth,oauth,401,True,https://app.wingify.com/api/v2/oauth/authorize,https://app.wingify.com/api/v2/oauth/token,https://app.wingify.com/api/v2/oauth/register,https://app.wingify.com,,"admin,publish,design,browse",False,probe_hq.jsonl
vybenetwork.xyz,mcp.vybenetwork.xyz,https://mcp.vybenetwork.xyz/,,,,auth_required,oauth,oauth,401,True,https://mcp.vybenetwork.xyz/authorize,https://mcp.vybenetwork.xyz/token,https://mcp.vybenetwork.xyz/register,https://mcp.vybenetwork.xyz,,"mcp:read,mcp:write",False,probe_gh.jsonl
whylingxi.cn,whylingxi.cn,https://whylingxi.cn/mcp,insurance-advisor,2.1.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
windmill.dev,app.windmill.dev,https://app.windmill.dev/api/mcp/gateway,,,,auth_required,oauth,oauth,401,False,,,,,https://app.windmill.dev/.well-known/oauth-protected-resource/api/mcp/gateway,"mcp:all,mcp:favorites,mcp:scripts:*,mcp:flows:*,mcp:endpoints:*",False,probe_spray.jsonl
windows.net,graph.windows.net,https://graph.windows.net/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
windsurf.com,docs.windsurf.com,https://docs.windsurf.com/mcp,Windsurf Docs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
withpersona.com,mcp.withpersona.com,https://mcp.withpersona.com,persona-mcp-local,2.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
workos.no,workos.no,https://workos.no/api/mcp,,,,auth_required,oauth,oauth,401,True,https://workos.no/oauth/authorize,https://workos.no/api/oauth/token,https://workos.no/api/oauth/register,https://workos.no,https://workos.no/.well-known/oauth-protected-resource,"read,write",False,probe_hq.jsonl
xcloudphone.com,mcp-infisical.next.xcloudphone.com,https://mcp-infisical.next.xcloudphone.com/sse,,,,auth_required,oauth,oauth,401,False,,,,,https://mcp-infisical.next.xcloudphone.com/.well-known/oauth-protected-resource,,False,probe.jsonl
xqb.io,xqb.io,https://xqb.io/mcp,xqbusd-vibe-pay,1.0.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
xurrent.com,mcp.xurrent.com,https://mcp.xurrent.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
yourdfyhub.com,mcp.yourdfyhub.com,https://mcp.yourdfyhub.com/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.yourdfyhub.com/authorize,https://mcp.yourdfyhub.com/token,https://mcp.yourdfyhub.com/register,https://mcp.yourdfyhub.com,https://mcp.yourdfyhub.com/.well-known/oauth-protected-resource,read,False,probe_hq.jsonl
youtubestudiomcp.com,mcp.youtubestudiomcp.com,https://mcp.youtubestudiomcp.com/api/mcp,,,,auth_required,oauth,oauth,401,True,https://www.youtubestudiomcp.com/oauth/authorize,https://www.youtubestudiomcp.com/oauth/token,https://www.youtubestudiomcp.com/oauth/register,https://www.youtubestudiomcp.com,https://mcp.youtubestudiomcp.com/.well-known/oauth-protected-resource,youtube.manage,False,probe_hq.jsonl
zenable.io,docs.zenable.io,https://docs.zenable.io/mcp,Zenable Governance Platform,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
zyf.ai,mcp.zyf.ai,https://mcp.zyf.ai/mcp,zyfai-defi-mcp,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
